DN,area_ha
"13",0.124
"1",0.062
"15",0.062
"15",0.062
"15",0.433
"1",0.186
"4",0.062
"13",0.124
"3",0.062
"1",0.124
"13",0.062
"1",0.371
"13",0.062
"1",0.124
"13",0.062
"16",0.062
"13",0.062
"13",0.062
"1",0.186
"4",0.124
"3",0.062
"1",0.124
"16",0.062
"13",0.124
"16",0.062
"1",0.248
"4",0.124
"1",0.062
"9",0.062
"16",0.124
"16",0.124
"1",0.062
"3",0.495
"3",0.062
"4",0.124
"16",0.495
"3",0.124
"4",0.124
"13",0.062
"13",0.062
"13",221.016
"16",6.314
"13",1.300
"1",2.848
"11",0.867
"13",252.019
"16",0.743
"9",0.743
"13",0.124
"13",0.186
"13",0.124
"13",0.248
"1",0.371
"16",0.310
"1",0.557
"3",0.124
"9",0.310
"13",1.176
"4",6.624
"1",1.919
"13",0.124
"16",0.990
"15",0.124
"1",0.248
"4",1.300
"13",0.248
"13",0.310
"16",2.848
"13",0.371
"1",1.795
"4",0.062
"13",0.062
"1",0.124
"9",0.124
"9",0.124
"3",0.248
"3",0.062
"3",0.062
"1",0.124
"4",0.124
"16",665.441
"4",0.062
"1",0.124
"1",0.124
"13",2.167
"1",0.805
"3",0.062
"11",0.310
"3",0.062
"1",0.867
"11",0.062
"9",0.124
"16",0.062
"4",1.733
"9",0.124
"3",0.124
"11",0.062
"9",0.062
"13",1.238
"13",0.867
"4",0.124
"13",0.062
"11",0.062
"4",0.062
"16",0.062
"13",0.124
"4",0.124
"1",0.062
"1",0.433
"16",0.124
"1",0.124
"1",0.248
"3",0.062
"9",0.062
"13",0.186
"11",0.124
"3",4.705
"11",0.186
"13",0.186
"1",0.495
"1",0.124
"1",0.062
"16",0.124
"13",0.867
"16",0.619
"1",0.062
"1",0.248
"12",0.248
"16",0.062
"13",0.433
"3",0.062
"3",0.062
"13",0.062
"1",0.124
"13",4.828
"3",0.062
"15",0.124
"15",0.062
"13",0.929
"15",0.062
"13",0.186
"15",0.186
"13",0.248
"13",0.124
"3",0.124
"13",0.062
"3",0.124
"16",0.248
"13",0.124
"13",0.248
"13",0.124
"13",0.557
"1",0.062
"4",0.124
"1",0.062
"3",0.124
"13",0.062
"15",0.124
"16",0.062
"1",0.248
"1",0.062
"4",0.371
"4",0.062
"3",0.124
"9",0.124
"16",0.124
"4",0.062
"13",0.062
"1",0.124
"3",0.248
"1",0.310
"16",0.681
"16",0.124
"4",0.248
"13",0.805
"1",0.124
"1",0.186
"4",0.062
"1",0.062
"4",1.981
"9",0.062
"9",0.433
"1",3.095
"1",0.124
"3",0.062
"3",0.186
"13",0.062
"13",0.124
"16",0.310
"4",0.062
"13",0.805
"4",0.186
"1",0.062
"13",0.124
"1",1.114
"13",0.186
"13",0.186
"1",0.124
"9",0.124
"3",0.124
"1",0.062
"13",0.124
"1",1.052
"13",0.124
"3",0.124
"11",0.186
"4",0.186
"4",0.371
"1",0.433
"3",0.186
"13",0.062
"1",0.124
"3",0.248
"3",0.062
"11",0.124
"1",0.062
"11",0.248
"9",0.248
"1",0.062
"9",0.124
"13",1.424
"1",0.124
"13",0.124
"16",0.186
"1",0.186
"1",0.371
"4",0.248
"16",2.414
"1",0.062
"16",3.776
"16",1.795
"13",0.124
"16",0.062
"13",0.557
"16",1.424
"13",0.062
"13",0.062
"13",0.124
"15",0.062
"3",14.857
"3",0.062
"1",0.433
"15",0.124
"13",0.186
"15",0.124
"13",0.124
"15",0.310
"1",0.124
"1",1.238
"13",0.062
"16",0.248
"9",0.248
"3",0.062
"3",0.062
"1",0.124
"3",0.062
"1",0.124
"3",0.062
"3",0.062
"1",0.062
"13",0.124
"16",1.114
"15",0.186
"16",0.495
"15",0.371
"16",1.300
"16",0.310
"4",0.495
"4",0.124
"4",0.124
"3",0.062
"1",0.062
"16",0.805
"13",0.186
"13",0.062
"16",0.124
"1",0.062
"16",0.062
"4",0.124
"4",0.310
"4",0.310
"13",0.062
"4",0.124
"4",0.062
"9",0.124
"9",0.124
"9",0.124
"3",11.885
"1",0.062
"1",2.786
"3",0.186
"13",0.186
"13",0.062
"16",0.186
"4",0.124
"1",0.124
"16",0.062
"4",0.124
"1",0.433
"1",0.248
"13",3.838
"13",0.062
"9",0.124
"1",0.062
"1",0.062
"3",0.062
"11",0.124
"9",0.062
"13",0.124
"16",0.062
"4",0.062
"13",0.062
"4",0.124
"3",0.062
"4",0.186
"9",0.062
"4",0.062
"3",0.124
"9",0.929
"9",0.062
"1",0.124
"3",0.124
"1",0.248
"1",0.062
"13",0.495
"1",0.062
"4",0.124
"16",0.495
"13",11.576
"1",0.248
"13",0.743
"1",0.186
"1",0.062
"13",0.062
"16",70.259
"1",0.619
"13",0.186
"1",0.062
"9",0.124
"1",0.062
"9",0.124
"1",0.062
"1",0.062
"1",0.062
"3",0.124
"15",0.062
"3",0.062
"13",0.248
"4",0.124
"13",0.186
"3",0.062
"13",0.062
"3",0.062
"13",0.186
"9",0.124
"4",0.062
"1",0.062
"3",0.124
"11",4.271
"3",0.062
"1",0.124
"13",0.186
"15",0.062
"15",0.062
"13",0.062
"15",0.124
"13",0.124
"16",0.062
"16",0.433
"1",0.062
"1",0.124
"9",0.062
"13",0.124
"9",0.062
"4",0.124
"16",0.124
"1",0.124
"13",0.248
"16",0.248
"16",0.248
"1",0.248
"4",0.124
"1",0.062
"13",0.062
"4",0.062
"1",0.186
"4",0.062
"13",0.248
"13",0.062
"4",0.371
"9",0.062
"9",0.062
"9",0.433
"9",0.124
"3",0.124
"11",0.991
"3",0.310
"3",0.062
"1",0.124
"13",0.062
"13",0.124
"4",0.124
"1",0.124
"1",0.062
"4",0.124
"16",0.681
"12",0.186
"9",0.062
"13",4.148
"12",0.124
"11",0.371
"3",0.186
"11",0.062
"3",0.124
"13",0.929
"9",0.124
"9",0.124
"9",0.062
"16",0.124
"4",0.124
"13",0.186
"1",0.062
"11",0.124
"1",0.062
"1",0.495
"1",0.124
"9",0.310
"3",0.186
"1",0.062
"11",0.124
"3",0.062
"1",0.124
"13",0.062
"13",0.310
"13",0.433
"16",0.124
"16",0.929
"4",0.062
"13",0.062
"4",0.062
"1",0.062
"13",0.124
"13",0.124
"1",0.186
"9",0.186
"1",0.062
"13",0.495
"1",1.362
"13",1.610
"16",1.981
"15",0.062
"1",0.248
"15",0.062
"3",0.124
"13",1.795
"15",0.371
"4",0.062
"4",0.062
"16",0.124
"13",0.062
"3",0.124
"13",0.186
"13",0.248
"3",0.186
"15",0.124
"3",0.062
"1",0.124
"16",11.576
"15",0.124
"15",0.062
"16",0.124
"16",0.124
"4",0.124
"4",0.124
"1",0.062
"3",0.124
"16",0.371
"1",0.124
"1",1.671
"16",0.124
"1",0.062
"1",7.924
"13",0.124
"15",0.124
"1",0.062
"4",0.062
"4",0.062
"13",0.124
"4",0.124
"13",0.186
"16",2.786
"13",0.062
"4",0.124
"16",61.343
"9",0.062
"9",0.062
"3",0.557
"11",0.124
"1",0.062
"1",0.062
"1",0.186
"13",0.062
"4",0.371
"16",0.433
"1",0.495
"1",1.300
"4",0.062
"13",0.124
"16",0.186
"4",0.124
"9",0.124
"9",0.124
"1",0.062
"9",0.124
"11",0.062
"13",0.062
"13",0.062
"13",0.124
"13",0.371
"16",0.124
"9",0.124
"13",0.248
"16",0.124
"4",0.062
"16",0.062
"4",0.062
"1",0.124
"9",0.062
"1",0.186
"11",0.929
"9",0.124
"11",0.681
"11",12.009
"3",0.124
"9",0.124
"1",0.062
"3",0.124
"13",0.124
"1",0.062
"16",0.248
"4",0.062
"16",0.248
"16",1.052
"4",0.062
"16",0.495
"16",0.619
"4",0.062
"13",7.552
"4",0.310
"13",0.310
"1",0.557
"4",0.310
"1",0.124
"4",0.062
"9",0.310
"13",0.186
"11",0.248
"1",0.124
"15",0.310
"1",0.062
"13",0.124
"13",0.124
"3",0.062
"13",0.186
"3",0.310
"13",0.124
"16",0.124
"16",0.062
"13",0.124
"3",0.124
"13",0.248
"16",0.124
"15",0.433
"15",0.062
"16",0.062
"1",0.371
"4",0.062
"4",0.062
"3",0.062
"15",0.186
"16",0.310
"16",0.124
"1",0.433
"1",0.124
"3",0.743
"16",0.433
"4",0.124
"16",1.362
"1",0.248
"16",0.124
"4",0.062
"4",0.124
"3",0.124
"9",0.062
"9",0.062
"9",0.124
"9",0.124
"9",0.371
"3",0.124
"15",0.062
"1",0.310
"3",0.186
"13",0.062
"16",0.310
"1",0.062
"1",0.124
"4",0.124
"1",0.433
"4",0.062
"1",0.062
"13",1.238
"16",0.371
"9",0.062
"1",1.671
"16",0.619
"4",0.619
"13",0.124
"16",0.062
"1",0.062
"1",0.062
"9",0.186
"13",0.186
"1",0.743
"4",0.124
"11",0.124
"3",0.310
"11",0.124
"11",0.248
"3",0.371
"13",0.124
"16",0.062
"13",0.124
"16",0.248
"4",0.124
"4",0.124
"13",0.062
"4",0.557
"4",0.186
"16",0.062
"4",0.743
"1",0.805
"16",0.062
"4",0.124
"1",0.991
"4",0.062
"13",0.062
"1",0.248
"1",0.062
"13",0.124
"4",0.062
"9",0.062
"13",0.062
"1",0.433
"16",0.681
"13",0.124
"15",0.062
"1",0.186
"13",0.619
"13",0.124
"1",0.124
"9",0.124
"13",0.186
"4",0.062
"13",0.310
"4",0.186
"15",0.557
"13",0.062
"1",0.124
"4",0.124
"16",0.248
"9",0.124
"9",0.062
"3",0.062
"15",0.124
"15",0.062
"15",0.248
"13",0.124
"13",0.062
"15",0.743
"1",0.062
"15",0.124
"3",0.124
"16",0.124
"4",0.062
"3",0.124
"13",30.394
"1",0.124
"1",0.124
"1",0.433
"13",0.062
"13",0.433
"4",0.433
"4",0.186
"4",0.186
"4",0.124
"4",0.310
"4",0.062
"3",0.062
"9",0.124
"3",0.124
"11",0.186
"3",0.062
"1",0.124
"16",0.062
"1",0.495
"3",0.062
"13",0.433
"16",0.186
"1",0.124
"1",0.124
"3",0.124
"11",0.124
"3",0.062
"11",0.124
"3",0.310
"1",0.062
"1",0.186
"12",0.124
"3",0.186
"1",0.062
"13",0.124
"4",0.062
"4",0.062
"13",0.062
"9",0.124
"16",0.062
"16",0.124
"4",0.124
"4",0.062
"16",0.557
"11",0.062
"9",0.124
"11",0.186
"11",0.124
"3",0.124
"1",0.062
"9",0.124
"1",0.124
"1",0.124
"9",0.248
"16",0.743
"16",0.124
"1",0.062
"9",0.186
"9",0.062
"16",0.124
"4",0.186
"13",1.176
"1",0.062
"16",0.124
"4",0.186
"16",0.186
"4",0.124
"16",0.062
"4",0.124
"9",0.124
"1",0.062
"16",0.248
"9",0.062
"3",0.124
"13",0.310
"13",0.310
"13",0.248
"9",0.124
"13",0.248
"13",0.124
"1",0.062
"4",0.124
"3",0.062
"1",0.062
"1",0.062
"16",0.124
"13",0.124
"13",0.124
"9",0.186
"11",0.062
"13",0.062
"13",0.062
"13",0.062
"1",0.124
"13",0.062
"15",0.124
"16",0.371
"13",0.124
"13",0.248
"3",0.062
"3",0.062
"16",0.062
"16",0.124
"1",0.124
"9",0.062
"16",0.062
"16",0.124
"1",0.310
"4",0.062
"4",0.681
"16",0.186
"1",0.062
"4",0.124
"1",0.124
"1",0.062
"13",0.124
"4",0.371
"3",0.124
"16",0.062
"4",0.186
"3",0.062
"9",0.062
"11",0.062
"4",0.124
"1",0.124
"1",0.186
"13",0.124
"3",0.310
"11",0.062
"3",0.124
"9",0.186
"3",0.124
"11",0.062
"3",0.124
"13",0.062
"13",0.186
"4",0.062
"9",0.124
"11",1.300
"4",0.062
"9",0.062
"9",0.124
"9",0.186
"3",0.062
"9",0.124
"3",0.186
"11",0.062
"3",8.667
"4",0.062
"4",0.062
"1",0.062
"1",0.186
"4",0.805
"1",0.186
"3",0.062
"1",0.310
"4",0.062
"4",0.062
"1",0.062
"1",0.124
"13",0.062
"13",0.124
"16",0.062
"4",0.062
"4",0.062
"1",0.186
"4",0.371
"1",0.124
"4",0.124
"15",0.186
"13",0.186
"9",0.062
"4",0.124
"13",0.062
"4",0.124
"13",0.062
"1",0.062
"3",0.124
"4",0.186
"16",0.124
"9",0.248
"13",0.124
"1",0.062
"16",0.124
"15",0.062
"1",0.124
"16",0.124
"15",0.062
"16",0.124
"4",0.062
"1",0.248
"1",0.124
"1",0.062
"13",0.124
"4",0.062
"1",0.186
"9",0.124
"13",0.186
"1",2.414
"9",11.081
"1",3.281
"16",0.867
"1",0.867
"1",1.486
"3",0.557
"15",2.910
"1",4.767
"13",0.867
"11",4.953
"13",1.176
"13",1.176
"1",1.610
"13",4.891
"13",0.433
"15",3.033
"16",0.248
"13",4.272
"1",0.310
"13",1.362
"16",0.433
"1",0.681
"1",1.981
"16",0.433
"13",0.248
"1",0.248
"13",1.919
"9",0.248
"13",0.310
"1",0.433
"9",0.124
"3",0.124
"9",0.186
"11",0.310
"13",0.248
"4",0.371
"13",0.743
"1",1.548
"13",0.248
"13",0.371
"13",0.124
"13",0.433
"9",0.310
"1",0.124
"13",0.124
"1",0.495
"16",3.591
"16",0.681
"4",0.124
"1",0.124
"4",0.124
"1",0.371
"3",1.981
"1",0.124
"9",0.124
"9",0.186
"9",0.124
"11",0.062
"11",0.062
"11",0.248
"11",0.062
"3",0.124
"1",0.062
"3",0.248
"1",0.062
"3",0.124
"13",0.062
"9",0.062
"13",2.229
"1",0.062
"1",0.124
"1",0.124
"16",0.124
"4",0.124
"9",0.124
"11",0.186
"9",0.062
"13",0.433
"4",0.062
"16",0.124
"1",0.062
"1",0.062
"9",0.062
"13",12.567
"1",0.062
"1",0.248
"9",0.062
"9",0.062
"11",0.124
"3",0.062
"1",0.124
"1",0.062
"1",0.062
"1",0.124
"16",0.062
"16",0.062
"4",0.310
"1",0.186
"3",0.062
"1",0.248
"13",0.062
"16",0.124
"4",0.062
"13",0.124
"4",0.124
"1",0.124
"4",1.424
"16",0.124
"1",0.062
"4",0.124
"1",0.310
"16",0.062
"3",0.062
"1",0.062
"16",0.124
"4",0.062
"16",0.124
"9",0.310
"3",0.124
"3",0.062
"16",0.124
"13",0.124
"3",0.124
"3",1.362
"3",0.062
"13",0.062
"9",0.371
"9",0.495
"12",0.124
"4",0.124
"3",0.062
"4",0.124
"3",0.124
"9",0.062
"1",1.919
"3",0.124
"13",0.124
"16",0.248
"16",0.124
"16",0.062
"15",0.124
"16",0.124
"16",2.538
"4",0.124
"4",0.124
"9",0.062
"1",8.357
"16",0.124
"16",0.124
"9",0.062
"13",8.419
"1",0.124
"13",0.433
"16",0.062
"1",0.619
"13",6.129
"1",0.062
"1",0.124
"13",0.248
"1",0.062
"3",0.062
"4",0.124
"4",0.371
"9",0.062
"9",0.062
"9",0.124
"9",0.062
"3",0.062
"11",0.062
"13",0.248
"16",0.124
"1",0.124
"3",0.062
"1",0.062
"16",0.124
"1",0.062
"16",0.124
"16",0.124
"1",0.557
"13",0.310
"1",0.186
"1",0.743
"13",0.062
"9",0.062
"11",0.124
"9",0.062
"13",0.124
"13",0.062
"1",0.062
"16",0.310
"13",0.124
"3",0.124
"1",0.124
"13",0.433
"9",0.124
"11",0.062
"9",0.124
"13",0.433
"1",0.124
"16",0.062
"16",0.124
"1",0.062
"16",0.186
"9",0.124
"3",0.062
"3",0.062
"1",0.186
"9",0.124
"1",0.371
"9",0.062
"3",0.186
"9",0.124
"3",0.062
"9",0.062
"4",0.124
"16",0.062
"1",0.062
"11",2.167
"13",0.124
"13",0.062
"3",0.124
"13",0.929
"1",0.124
"15",0.186
"3",0.248
"1",0.186
"4",0.186
"4",0.062
"1",0.062
"1",0.062
"13",0.124
"13",0.124
"16",0.062
"3",0.124
"13",0.124
"9",0.371
"1",0.186
"15",0.062
"15",0.495
"1",0.124
"1",0.124
"13",0.062
"9",0.124
"13",0.062
"16",0.062
"16",0.062
"1",0.433
"13",0.124
"13",0.062
"1",0.062
"1",0.062
"1",0.124
"13",0.124
"4",1.176
"13",0.062
"1",0.062
"13",0.371
"1",0.124
"11",0.062
"16",0.062
"4",0.062
"9",0.310
"9",0.124
"9",0.248
"3",0.062
"11",0.062
"11",0.062
"1",0.248
"1",0.062
"3",0.062
"1",1.548
"13",0.248
"16",0.124
"1",0.495
"1",0.495
"4",0.248
"1",0.248
"13",0.248
"4",0.124
"9",0.062
"11",0.186
"9",0.124
"1",1.362
"13",0.062
"4",0.062
"16",1.486
"13",0.248
"16",0.062
"1",0.248
"16",0.619
"1",0.124
"9",0.124
"1",0.124
"13",0.186
"3",0.062
"3",0.495
"1",0.124
"4",0.062
"13",0.310
"13",0.186
"13",0.124
"4",0.310
"3",0.062
"1",0.124
"16",0.062
"4",0.124
"12",1.548
"13",1.052
"9",0.186
"1",0.310
"16",0.124
"1",0.124
"13",0.186
"11",0.433
"1",0.062
"13",0.124
"4",0.062
"1",0.124
"3",0.062
"16",0.433
"13",1.176
"1",0.186
"9",0.557
"13",0.124
"1",0.062
"15",0.433
"15",0.062
"4",0.062
"1",0.124
"3",0.062
"9",0.062
"16",1.176
"16",0.681
"3",0.248
"16",4.643
"16",0.062
"4",0.124
"4",0.124
"16",0.062
"1",0.124
"1",0.124
"3",0.062
"1",0.124
"1",0.124
"9",0.929
"11",0.062
"3",0.124
"3",0.124
"13",1.238
"4",0.062
"9",0.124
"9",0.619
"11",1.362
"9",0.124
"13",0.062
"4",0.124
"1",0.062
"13",0.124
"13",0.248
"1",0.062
"1",0.124
"3",0.310
"4",0.062
"3",0.124
"1",0.557
"16",0.619
"16",0.371
"9",0.124
"1",0.062
"4",0.124
"4",0.124
"4",0.186
"9",0.062
"1",0.371
"16",0.310
"1",0.186
"9",0.124
"1",5.200
"11",0.124
"3",0.062
"11",0.124
"13",0.062
"1",0.062
"4",0.186
"13",0.062
"4",0.248
"4",0.124
"13",0.062
"1",0.062
"3",0.124
"1",0.124
"16",0.062
"16",0.743
"12",0.124
"9",0.186
"13",0.062
"1",0.124
"3",0.062
"15",0.062
"3",14.981
"3",0.124
"15",0.062
"1",0.124
"15",1.672
"1",0.557
"1",0.124
"13",0.062
"3",0.062
"12",0.124
"4",0.062
"1",0.062
"3",0.743
"16",0.186
"9",0.371
"9",0.124
"13",0.062
"13",0.062
"16",0.557
"16",0.062
"16",0.124
"1",0.062
"16",0.248
"15",0.186
"13",0.124
"1",0.062
"13",0.062
"4",0.124
"4",0.062
"13",0.495
"4",1.919
"1",0.124
"13",4.519
"1",0.124
"1",0.124
"1",0.124
"13",0.557
"4",0.124
"4",0.310
"3",0.557
"11",0.062
"1",1.486
"16",0.124
"1",0.062
"4",0.062
"1",0.062
"1",0.124
"9",0.186
"9",0.248
"9",0.124
"9",0.062
"9",0.186
"3",12.505
"9",0.124
"11",0.124
"1",0.433
"16",0.248
"13",0.124
"16",0.124
"16",1.238
"4",0.062
"13",0.186
"4",0.124
"1",0.124
"1",10.710
"9",0.124
"11",0.310
"1",0.186
"4",0.062
"16",2.848
"1",0.433
"13",0.124
"16",0.062
"11",0.124
"9",0.062
"13",0.495
"1",0.619
"13",0.062
"4",0.062
"1",0.124
"3",0.062
"1",0.062
"4",0.371
"12",0.124
"16",0.062
"13",0.495
"16",0.371
"9",0.062
"13",0.991
"16",0.124
"3",0.124
"15",0.124
"3",0.062
"3",0.124
"13",0.062
"3",0.062
"1",0.186
"13",0.248
"3",0.124
"9",0.124
"12",0.062
"1",0.124
"16",0.062
"1",0.124
"4",0.124
"1",0.124
"1",0.124
"4",0.062
"1",0.371
"1",0.124
"9",0.062
"9",0.062
"4",0.062
"1",0.062
"16",0.248
"13",0.062
"16",0.371
"4",0.124
"1",0.310
"4",0.062
"1",0.124
"9",0.062
"4",0.124
"16",0.124
"1",0.124
"1",0.062
"1",0.495
"13",0.124
"13",0.124
"1",0.248
"11",0.124
"1",0.062
"4",0.062
"1",0.124
"1",0.062
"13",0.124
"4",0.062
"4",1.052
"9",0.062
"9",0.124
"9",1.733
"9",0.124
"9",0.124
"13",0.062
"3",0.186
"13",0.062
"16",0.062
"4",0.124
"1",0.062
"1",0.062
"1",0.062
"3",0.248
"1",0.124
"16",0.248
"13",0.248
"11",0.124
"1",0.124
"4",0.062
"4",0.433
"16",0.124
"13",0.124
"9",0.124
"4",0.062
"1",0.062
"1",0.124
"9",0.062
"4",0.062
"16",0.124
"13",0.062
"4",0.062
"4",0.433
"1",0.062
"3",0.062
"13",0.124
"1",0.062
"13",0.557
"12",0.062
"13",0.371
"16",0.124
"12",0.310
"9",0.124
"12",0.433
"16",0.062
"9",0.062
"16",0.124
"1",0.124
"3",0.371
"1",0.124
"16",0.062
"16",76.821
"11",0.371
"4",0.062
"3",0.062
"1",0.062
"1",0.062
"13",0.124
"16",0.248
"1",0.062
"16",0.371
"1",0.433
"13",0.371
"16",0.124
"4",0.062
"1",0.433
"9",0.124
"9",0.124
"3",0.062
"15",0.124
"13",0.433
"13",0.124
"16",0.186
"15",0.062
"15",0.433
"16",0.248
"1",0.186
"4",0.062
"4",0.062
"3",0.062
"9",0.124
"1",0.681
"16",0.310
"1",0.062
"9",0.124
"13",0.124
"16",0.433
"4",0.062
"1",0.062
"1",0.371
"13",0.124
"4",0.062
"1",0.248
"1",0.124
"9",0.062
"4",0.371
"1",0.557
"9",0.124
"9",0.062
"1",0.062
"16",0.062
"13",0.062
"1",0.124
"16",0.124
"1",0.248
"9",0.248
"11",0.062
"1",0.124
"4",0.062
"13",0.495
"1",17.891
"1",0.310
"1",0.062
"3",0.124
"1",0.371
"13",1.114
"4",0.495
"1",0.186
"3",0.186
"1",0.124
"13",0.062
"1",0.124
"4",0.062
"16",0.124
"4",0.062
"12",0.124
"16",0.062
"13",0.062
"13",0.186
"4",0.186
"13",0.310
"1",0.124
"1",0.124
"3",0.186
"3",0.371
"4",0.371
"3",0.124
"3",0.124
"13",0.062
"11",0.124
"9",0.062
"1",0.248
"4",0.062
"9",0.310
"4",0.186
"16",0.186
"16",0.371
"16",0.124
"1",0.124
"4",0.619
"4",0.124
"1",0.124
"9",0.062
"1",0.124
"13",0.062
"1",0.124
"1",0.062
"16",0.124
"13",0.124
"1",0.186
"1",0.186
"4",0.186
"4",0.248
"4",0.495
"3",0.062
"3",1.548
"9",0.124
"9",0.062
"9",0.062
"9",0.310
"9",0.124
"4",0.310
"9",0.124
"4",0.124
"1",0.124
"13",0.124
"1",0.495
"3",0.062
"3",0.062
"4",0.681
"1",0.062
"9",0.062
"4",0.062
"13",0.124
"1",0.062
"1",0.124
"11",0.062
"4",0.062
"16",0.186
"1",0.062
"9",0.124
"3",0.433
"1",0.371
"15",0.062
"15",0.062
"3",0.371
"13",0.186
"16",0.186
"12",0.062
"13",0.062
"11",0.124
"1",0.062
"4",0.124
"13",0.062
"3",0.062
"13",0.124
"3",0.062
"3",0.062
"13",0.186
"13",0.186
"13",0.124
"9",0.062
"3",0.124
"4",0.062
"13",0.124
"16",0.062
"13",0.124
"15",0.062
"13",0.371
"15",0.248
"1",0.062
"13",0.124
"1",0.062
"16",0.124
"13",0.062
"4",0.124
"1",0.433
"16",0.062
"13",0.433
"1",0.186
"1",0.186
"13",0.124
"16",0.991
"13",215.049
"4",0.248
"13",0.371
"15",8.420
"3",2.105
"1",0.619
"9",0.310
"1",0.619
"11",0.310
"13",3.157
"4",0.433
"4",0.557
"16",7.615
"13",2.043
"1",0.124
"12",0.310
"12",0.495
"13",0.805
"3",0.310
"13",0.124
"15",0.495
"3",0.248
"3",0.310
"3",3.715
"15",0.557
"1",10.710
"4",0.805
"3",0.805
"13",0.805
"13",0.248
"4",0.248
"1",0.495
"13",0.248
"1",0.248
"4",0.062
"1",0.062
"9",0.124
"11",0.124
"3",0.248
"3",0.310
"1",0.124
"13",0.371
"3",0.371
"1",2.414
"4",0.062
"16",0.186
"16",0.186
"4",0.124
"4",0.124
"13",0.124
"16",0.062
"1",0.186
"9",0.062
"11",0.371
"4",0.186
"16",0.124
"1",0.062
"1",0.186
"1",0.062
"9",0.124
"1",0.062
"13",0.124
"4",0.248
"1",0.124
"3",0.186
"1",0.186
"13",2.786
"1",0.124
"15",0.371
"3",0.186
"15",0.062
"13",0.124
"1",0.062
"4",0.062
"1",0.310
"16",0.186
"3",0.062
"16",0.124
"15",0.186
"15",0.124
"1",0.124
"9",0.124
"15",0.062
"9",0.124
"4",0.248
"16",0.124
"13",0.062
"1",0.310
"4",0.062
"13",0.062
"3",0.124
"13",0.743
"13",0.248
"1",0.124
"16",0.186
"16",0.991
"16",0.124
"13",0.062
"16",0.371
"13",0.124
"9",0.062
"1",0.186
"1",0.062
"13",0.062
"9",0.062
"13",0.310
"1",0.495
"13",0.062
"1",0.062
"1",0.124
"4",0.062
"1",0.062
"13",0.433
"16",0.619
"16",0.062
"13",0.062
"4",0.248
"1",0.062
"11",0.062
"1",0.062
"4",0.186
"4",0.062
"4",0.124
"9",0.062
"9",0.062
"1",0.062
"16",0.495
"1",0.186
"3",2.291
"15",0.124
"11",0.124
"4",0.124
"4",0.062
"1",0.062
"13",0.248
"1",0.248
"4",0.124
"4",0.124
"9",0.062
"11",0.186
"1",0.062
"4",0.124
"4",0.433
"13",0.062
"13",0.186
"16",1.052
"1",0.124
"3",0.371
"1",0.124
"1",0.248
"13",0.124
"16",0.248
"16",0.124
"3",0.124
"3",0.186
"1",0.124
"15",0.186
"3",0.433
"1",0.248
"13",0.062
"16",0.124
"9",0.186
"3",4.210
"3",0.062
"4",0.248
"13",0.124
"1",0.248
"4",0.124
"1",0.062
"4",0.062
"15",0.062
"3",0.062
"1",0.062
"4",0.124
"15",0.124
"3",0.495
"13",0.124
"15",0.062
"11",0.062
"3",0.557
"1",0.124
"13",0.248
"4",0.186
"13",2.724
"16",0.495
"4",0.062
"4",0.433
"1",0.310
"13",0.124
"1",0.062
"13",0.124
"1",0.124
"13",0.124
"13",0.186
"1",0.371
"4",0.062
"1",0.124
"13",0.124
"1",0.371
"1",0.062
"1",0.248
"9",0.062
"16",0.124
"1",0.557
"13",0.310
"13",0.124
"13",11.700
"1",0.186
"3",10.958
"1",0.619
"13",0.062
"4",0.062
"13",0.062
"13",0.062
"11",0.062
"9",0.062
"3",0.124
"9",0.062
"11",0.557
"1",7.243
"4",0.867
"16",643.694
"4",0.062
"4",0.062
"3",0.186
"9",0.062
"9",0.124
"9",0.124
"3",0.062
"13",0.062
"1",0.310
"11",0.186
"4",0.062
"13",0.124
"16",0.124
"3",0.124
"3",0.124
"3",0.433
"3",0.124
"4",0.124
"16",0.805
"16",0.062
"1",0.062
"1",3.838
"16",0.062
"3",0.124
"16",3.529
"16",0.186
"1",0.186
"9",0.124
"4",0.248
"16",0.248
"13",0.124
"4",0.186
"16",0.124
"1",1.052
"16",0.124
"1",0.062
"1",0.124
"13",0.062
"4",0.124
"3",0.062
"4",0.062
"13",0.124
"15",0.062
"13",0.062
"13",0.681
"9",0.186
"12",0.062
"3",0.062
"4",0.062
"15",0.186
"13",0.186
"1",1.981
"13",0.248
"1",0.124
"4",0.062
"11",0.062
"16",0.371
"13",0.124
"1",0.124
"13",0.186
"13",0.248
"13",0.062
"13",0.062
"4",0.062
"1",0.124
"13",0.124
"13",0.681
"1",0.186
"13",0.124
"16",12.134
"4",0.062
"9",0.124
"15",0.124
"13",0.124
"3",0.124
"1",0.124
"16",0.186
"3",0.124
"13",0.124
"1",0.186
"1",0.124
"13",0.248
"1",0.062
"1",0.124
"13",0.062
"13",0.062
"13",0.124
"4",0.124
"13",0.124
"1",0.062
"4",0.124
"3",0.124
"11",1.486
"1",2.043
"3",0.248
"9",0.124
"9",0.433
"9",0.186
"1",0.310
"3",0.062
"1",0.124
"4",0.124
"3",0.062
"1",0.124
"1",0.062
"11",0.062
"3",0.495
"3",0.124
"4",0.186
"16",0.124
"4",0.124
"1",0.805
"1",0.371
"4",0.062
"1",0.062
"9",0.124
"9",0.124
"4",0.867
"13",0.248
"13",0.124
"13",0.186
